2383;2472;2386;2564;67
2427;2002;2676;2105;59
2592;2152;2692;2350;72
2037;2814;2043;2920;44
1994;2162;2099;2840;37
1994;2012;2099;2471;31
2290;2472;2450;2564;68
2222;2814;2421;2920;20
2592;2598;2692;2756;48
2303;2002;2330;2105;63
2135;2472;2557;2564;16
1994;2185;2099;2911;2
2042;2002;2084;2105;6
2115;2814;2248;2920;25
2592;2340;2692;2669;49
2405;2814;2646;2920;54
2500;2002;2648;2105;86
2361;2472;2639;2564;24
2592;2668;2692;2741;65
1994;2013;2099;2708;82
2592;2310;2692;2622;54
2238;2814;2451;2920;55
2189;2002;2625;2105;47
1994;2450;2099;2799;90
2240;2472;2579;2564;89
1994;2267;2099;2669;54
2516;2002;2580;2105;25
2335;2472;2664;2564;41
2592;2649;2692;2679;22
2278;2814;2390;2920;7
2112;2814;2178;2920;22
1994;2150;2099;2455;47
2142;2472;2154;2564;44
2592;2372;2692;2476;9
2232;2002;2498;2105;82
2592;2120;2692;2169;91
2299;2002;2666;2105;60
2105;2814;2125;2920;76
1994;2536;2099;2734;81
2215;2472;2493;2564;54
2033;2814;2088;2920;60
2359;2002;2451;2105;82
1994;2176;2099;2543;17
2592;2046;2692;2457;18
2027;2472;2386;2564;88
1994;2486;2099;2856;52
2168;2814;2665;2920;75
2025;2002;2662;2105;17
2592;2708;2692;2730;11
2095;2472;2351;2564;94
1994;2179;2099;2322;63
2159;2002;2467;2105;64
2592;2296;2692;2296;23
2074;2472;2546;2564;13
2576;2814;2661;2920;4
2159;2814;2662;2920;55
2592;2113;2692;2121;41
2431;2472;2491;2564;24
1994;2385;2099;2444;89
2219;2002;2450;2105;2
2139;2002;2585;2105;61
2022;2814;2211;2920;37
2592;2642;2692;2910;53
1994;2098;2099;2705;75
2067;2472;2461;2564;20
2133;2472;2305;2564;86
1994;2725;2099;2816;41
2614;2002;2669;2105;10
2592;2269;2692;2589;1
2014;2814;2387;2920;10
1994;2091;2099;2103;15
2592;2162;2692;2260;55
2528;2814;2633;2920;28
2543;2002;2615;2105;59
2509;2472;2522;2564;45
1994;2162;2099;2325;28
2592;2843;2692;2902;74
2123;2002;2561;2105;49
2230;2472;2567;2564;91
2042;2814;2649;2920;62
2592;2632;2692;2686;47
2272;2472;2438;2564;34
1994;2280;2099;2394;50
2086;2002;2210;2105;39
2573;2814;2593;2920;13
2218;2472;2341;2564;10
2524;2814;2595;2920;47
1994;2221;2099;2348;15
2507;2002;2524;2105;98
2592;2337;2692;2577;13
2227;2472;2236;2564;55
2592;2123;2692;2324;2
1994;2232;2099;2851;23
2544;2814;2574;2920;28
2379;2002;2464;2105;41
2592;2113;2692;2638;35
1994;2022;2099;2525;96
2293;2472;2347;2564;97
2047;2814;2135;2920;31
2270;2002;2634;2105;26
2450;2814;2657;2920;94
2114;2002;2250;2105;34
2592;2211;2692;2888;16
2476;2472;2590;2564;98
1994;2160;2099;2255;66
2592;2157;2692;2463;62
1998;2472;2659;2564;34
2165;2002;2658;2105;84
2364;2814;2448;2920;18
1994;2565;2099;2838;46
2235;2002;2397;2105;12
2340;2814;2674;2920;43
2029;2472;2166;2564;65
1994;2228;2099;2550;28
2592;2306;2692;2648;20
2592;2226;2692;2778;43
2039;2814;2178;2920;15
1994;2544;2099;2715;19
2238;2472;2464;2564;42
2057;2002;2441;2105;83
2604;2002;2627;2105;92
2476;2472;2537;2564;16
2592;2264;2692;2399;31
1994;2439;2099;2558;68
2094;2814;2161;2920;20
2049;2472;2495;2564;16
2592;2539;2692;2781;59
2244;2814;2530;2920;80
1994;2103;2099;2427;16
2300;2002;2481;2105;82
2592;2368;2692;2787;18
1994;2063;2099;2402;17
2238;2814;2629;2920;68
2034;2002;2411;2105;6
2061;2472;2130;2564;73
2508;2814;2510;2920;39
2022;2472;2252;2564;80
2592;2288;2692;2689;12
1994;2055;2099;2332;55
2312;2002;2480;2105;73
2592;2725;2692;2783;76
2240;2472;2531;2564;75
2402;2002;2513;2105;86
1994;2135;2099;2700;51
2471;2814;2667;2920;26
2244;2814;2313;2920;88
2592;2070;2692;2406;29
2473;2002;2669;2105;4
1994;2110;2099;2758;52
2120;2472;2539;2564;64
2036;2814;2041;2920;4
2253;2002;2669;2105;95
2434;2472;2441;2564;21
1994;2369;2099;2671;68
2592;2172;2692;2452;17
1994;2228;2099;2395;62
2592;2522;2692;2911;97
2255;2002;2663;2105;19
2178;2814;2616;2920;86
2458;2472;2458;2564;16
2592;2239;2692;2515;51
1994;2269;2099;2562;97
2034;2814;2141;2920;72
2005;2472;2616;2564;71
2045;2002;2132;2105;6
2252;2814;2525;2920;98
1994;2506;2099;2698;48
2107;2472;2658;2564;78
2349;2002;2523;2105;99
2592;2819;2692;2884;94
1994;2502;2099;2711;56
2592;2138;2692;2261;71
2068;2472;2304;2564;79
2163;2002;2426;2105;99
2399;2814;2419;2920;57
2549;2002;2567;2105;2
2233;2472;2511;2564;65
1994;2024;2099;2297;22
2357;2814;2668;2920;2
2592;2177;2692;2496;51
2592;2004;2692;2776;26
2182;2472;2510;2564;89
2302;2814;2622;2920;32
1994;2542;2099;2592;93
2222;2002;2237;2105;47
2286;2814;2304;2920;72
2466;2472;2569;2564;96
2116;2002;2165;2105;42
1994;2269;2099;2641;22
2592;2047;2692;2213;7
2592;2039;2692;2338;98
1994;2602;2099;2675;48
2136;2002;2493;2105;21
2231;2472;2635;2564;64
2273;2814;2592;2920;15
2235;2472;2482;2564;75
2592;2318;2692;2595;83
1995;2002;2104;2105;15
1994;2297;2099;2501;21
2099;2814;2515;2920;22
